;;;;
Акция обыкновенная;common_share;SBER;Сбербанк;Сбербанк России ПАО ао;RUB;RU0009029540
Акция привилегированная ;preferred_share;SBERP;Сбербанк-п;Сбербанк России ПАО ап;RUB;RU0009029557
Биржевая облигация;exchange_bond;RU000A10B0E4;Сбер SbD5R;Сбербанк ПАО 001Р-SBERD5;RUB;RU000A10B0E4
Биржевая облигация;exchange_bond;RU000A10BL99;Сбер SbD6R;Сбербанк ПАО 001Р-SBERD6;RUB;RU000A10BL99
Биржевая облигация;exchange_bond;RU000A1069P3;Сбер Sb44R;Сбербанк ПАО 002Р-SBER44;RUB;RU000A1069P3
Биржевая облигация;exchange_bond;RU000A10AS85;Сбер SbD4R;Сбербанк ПАО 001Р-SBERD4;RUB;RU000A10AS85
Биржевая облигация;exchange_bond;RU000A109X37;Сбер SbD3R;Сбербанк ПАО 001Р-SBERD3;RUB;RU000A109X37
Биржевая облигация;exchange_bond;RU000A109LG9;Сбер SbD2R;Сбербанк ПАО 001Р-SBERD2;RUB;RU000A109LG9
Биржевая облигация;exchange_bond;RU000A103661;Сбер Sb27R;Сбербанк ПАО 001Р-SBER27;RUB;RU000A103661
Биржевая облигация;exchange_bond;RU000A103G42;Сбер Sb29R;Сбербанк ПАО 001Р-SBER29;RUB;RU000A103G42
Биржевая облигация;exchange_bond;RU000A102YG7;Сбер Sb25R;Сбербанк ПАО 001Р-SBER25;RUB;RU000A102YG7
Биржевая облигация;exchange_bond;RU000A10A3L4;Сбер Sb48R;Сбербанк ПАО 002Р-SBER48;RUB;RU000A10A3L4
Биржевая облигация;exchange_bond;RU000A10BJN0;СберИОС712;СберИОС 001Р-712R 9M ЛУКОИЛДИС;RUB;RU000A10BJN0
Биржевая облигация;exchange_bond;RU000A1092X9;Сбер Sb47R;Сбербанк ПАО 002Р-SBER47;RUB;RU000A1092X9
Биржевая облигация;exchange_bond;RU000A10BPW8;СберИОС728;СберИОС 001Р-728R 1Y MOEXДИС;RUB;RU000A10BPW8
Биржевая облигация;exchange_bond;RU000A10BG96;СберИОС708;СберИОС 001Р-708R 1Г СБЕРДИС;RUB;RU000A10BG96
Биржевая облигация;exchange_bond;RU000A104L02;СберИОС531;СберИОС 001Р-531R 3Г GMKN;RUB;RU000A104L02
Биржевая облигация;exchange_bond;RU000A10BPB2;СберИОС726;СберИОС 001Р-726R 3Y1M ОФЗ;RUB;RU000A10BPB2
Биржевая облигация;exchange_bond;RU000A10BG88;СберИОС707;СберИОС 001Р-707R 5Г AC FIVE;RUB;RU000A10BG88
Биржевая облигация;exchange_bond;RU000A10BGR7;СберИОС710;СберИОС 001Р-710R 3Y1M ОФЗ;RUB;RU000A10BGR7
Биржевая облигация;exchange_bond;RU000A10BNR3;СберИОС724;СберИОС 001Р-724R 5Г AC IMOEX;RUB;RU000A10BNR3
Биржевая облигация;exchange_bond;RU000A10BNQ5;СберИОС725;СберИОС 001Р-725R X5 КС;RUB;RU000A10BNQ5
Биржевая облигация;exchange_bond;RU000A101Y75;СберИОС297;СберИОС 001Р-297R GMKN_prt 5Г;RUB;RU000A101Y75
Биржевая облигация;exchange_bond;RU000A106M09;СберИОС579;СберИОС 001Р-579R 5Г AC MOEX;RUB;RU000A106M09
Биржевая облигация;exchange_bond;RU000A107J45;СберИОС601;СберИОС 001Р-601R 5Г AC MOEXMM;RUB;RU000A107J45
Биржевая облигация;exchange_bond;RU000A107P88;СберИОС602;СберИОС 001Р-602R 5Г AC SBER;RUB;RU000A107P88
Биржевая облигация;exchange_bond;RU000A108413;СберИОС615;СберИОС 001Р-615R 5Г AC TCSG;RUB;RU000A108413
Биржевая облигация;exchange_bond;RU000A108C09;СберИОС621;СберИОС 001Р-621R 5Г AC SBER;RUB;RU000A108C09
Биржевая облигация;exchange_bond;RU000A108E64;СберИОС622;СберИОС 001Р-622R 5Г AC SBER;RUB;RU000A108E64
Биржевая облигация;exchange_bond;RU000A109X03;СберИОС656;СберИОС 001Р-656R 5Г AC LKOH;RUB;RU000A109X03
Биржевая облигация;exchange_bond;RU000A10A6X2;СберИОС664;СберИОС 001Р-664R 3Y1M ОФЗ;RUB;RU000A10A6X2
Биржевая облигация;exchange_bond;RU000A10ASA0;СберИОС677;СберИОС 001Р-677R 3Y1M ОФЗ;RUB;RU000A10ASA0
Биржевая облигация;exchange_bond;RU000A10AYH3;СберИОС683;СберИОС 001Р-683R 5Г AC MOEX;RUB;RU000A10AYH3
Биржевая облигация;exchange_bond;RU000A10AYQ4;СберИОС685;СберИОС 001Р-685R 3Y1M ОФЗ;RUB;RU000A10AYQ4
Биржевая облигация;exchange_bond;RU000A10B4M9;СберИОС694;СберИОС 001Р-694R 5Г AC LKOH;RUB;RU000A10B4M9
Биржевая облигация;exchange_bond;RU000A100MZ6;СберИОС119;СберИОС 001Р-119R 12Y ЗПИФ;RUB;RU000A100MZ6
Биржевая облигация;exchange_bond;RU000A101S32;СберИОС274;СберИОС 001Р-274R 5Г БОНД ИНД;RUB;RU000A101S32
Биржевая облигация;exchange_bond;RU000A101T23;СберИОС279;СберИОС 001Р-279R 5Y ТЕХ;RUB;RU000A101T23
Биржевая облигация;exchange_bond;RU000A101T31;СберИОС264;СберИОС 001Р-264R 5Y США-ШВЕЙЦ;RUB;RU000A101T31
Биржевая облигация;exchange_bond;RU000A101TZ9;СберИОС280;СберИОС 001Р-280R 5Y США-ШВЕЙЦ;RUB;RU000A101TZ9
Биржевая облигация;exchange_bond;RU000A101UZ7;СберИОС282;СберИОС 001Р-282R 5Г БТЕХ ИНД;RUB;RU000A101UZ7
Биржевая облигация;exchange_bond;RU000A101V11;СберИОС283;СберИОС 001Р-283R 5Y ТЕХ;RUB;RU000A101V11
Биржевая облигация;exchange_bond;RU000A101VK7;СберИОС286;СберИОС 001Р-286R 5Г DEF ИНД;RUB;RU000A101VK7
Биржевая облигация;exchange_bond;RU000A101VL5;СберИОС285;СберИОС 001Р-285R ТАТН_prt 5Г;RUB;RU000A101VL5
Биржевая облигация;exchange_bond;RU000A101VS0;СберИОС288;СберИОС 001Р-288R 5Г ESG;RUB;RU000A101VS0
Биржевая облигация;exchange_bond;RU000A101W28;СберИОС276;СберИОС 001Р-276R 5Г CDX 75%;RUB;RU000A101W28
Биржевая облигация;exchange_bond;RU000A101W36;СберИОС277;СберИОС 001Р-277R 5Г H.C.75%;RUB;RU000A101W36
Биржевая облигация;exchange_bond;RU000A101WG3;СберИОС292;СберИОС 001Р-292R 5Г МГТРД ИНД;RUB;RU000A101WG3
Биржевая облигация;exchange_bond;RU000A101WU4;СберИОС296;СберИОС 001Р-296R 5Г ESG;RUB;RU000A101WU4
Биржевая облигация;exchange_bond;RU000A101WV2;СберИОС295;СберИОС 001Р-295R 5Y ТЕХ;RUB;RU000A101WV2
Биржевая облигация;exchange_bond;RU000A101WT6;СберИОС287;СберИОС 001Р-287R 5Г SBERDVTI;RUB;RU000A101WT6
Биржевая облигация;exchange_bond;RU000A101Y83;СберИОС291;СберИОС 001Р-291R 5Y PP 75%;RUB;RU000A101Y83
Биржевая облигация;exchange_bond;RU000A101YG9;СберИОС298;СберИОС 001Р-298R 5Г БТЕХ ИНД;RUB;RU000A101YG9
Биржевая облигация;exchange_bond;RU000A101ZQ5;СберИОС293;СберИОС 001Р-293R 5Г CDX;RUB;RU000A101ZQ5
Биржевая облигация;exchange_bond;RU000A101ZR3;СберИОС301;СберИОС 001Р-301R 5Y ТЕХ;RUB;RU000A101ZR3
Биржевая облигация;exchange_bond;RU000A101ZS1;СберИОС302;СберИОС 001Р-302R 5Г ESG;RUB;RU000A101ZS1
Биржевая облигация;exchange_bond;RU000A101ZV5;СберИОС294;СберИОС 001Р-294R 5Г RBPP;RUB;RU000A101ZV5
Биржевая облигация;exchange_bond;RU000A1020F7;СберИОС304;СберИОС 001Р-304R 5Г МГТРД ИНД;RUB;RU000A1020F7
Биржевая облигация;exchange_bond;RU000A1020G5;СберИОС314;СберИОС 001Р-314R 5Г SBERDVTI;RUB;RU000A1020G5
Биржевая облигация;exchange_bond;RU000A102168;СберИОС311;СберИОС 001Р-311R 5Y ТЕХ;RUB;RU000A102168
Биржевая облигация;exchange_bond;RU000A102176;СберИОС312;СберИОС 001Р-312R 5Г ESG;RUB;RU000A102176
Биржевая облигация;exchange_bond;RU000A1021M1;СберИОС305;СберИОС 001Р-305R 5Г МГТРД ИНД;RUB;RU000A1021M1
Биржевая облигация;exchange_bond;RU000A1021N9;СберИОС306;СберИОС 001Р-306R 5Г БТЕХ ИНД;RUB;RU000A1021N9
Биржевая облигация;exchange_bond;RU000A1021P4;СберИОС309;СберИОС 001Р-309R 5Г ВП;RUB;RU000A1021P4
Биржевая облигация;exchange_bond;RU000A1021Q2;СберИОС310;СберИОС 001Р-310R 5Г ВП;RUB;RU000A1021Q2
Биржевая облигация;exchange_bond;RU000A102242;СберИОС315;СберИОС 001Р-315R 5Y ТЕХ;RUB;RU000A102242
Биржевая облигация;exchange_bond;RU000A102259;СберИОС316;СберИОС 001Р-316R 5Г ESG;RUB;RU000A102259
Биржевая облигация;exchange_bond;RU000A102283;СберИОС320;СберИОС 001Р-320R 5Г SBERDVTI;RUB;RU000A102283
Биржевая облигация;exchange_bond;RU000A1022N7;СберИОС318;СберИОС 001Р-318R 5Г МГТРД ИНД;RUB;RU000A1022N7
Биржевая облигация;exchange_bond;RU000A1022R8;СберИОС327;СберИОС 001Р-327R 5Г РБЧ;RUB;RU000A1022R8
Биржевая облигация;exchange_bond;RU000A102341;СберИОС308;СберИОС 001Р-308R 5Г СРВП;RUB;RU000A102341
Биржевая облигация;exchange_bond;RU000A102358;СберИОС307;СберИОС 001Р-307R 5Г СРВП;RUB;RU000A102358
Биржевая облигация;exchange_bond;RU000A1023X4;СберИОС323;СберИОС 001Р-323R 5Y ТЕХ;RUB;RU000A1023X4
Биржевая облигация;exchange_bond;RU000A1023Y2;СберИОС324;СберИОС 001Р-324R 5Г ESG;RUB;RU000A1023Y2
Биржевая облигация;exchange_bond;RU000A1023Z9;СберИОС319;СберИОС 001Р-319R 5Г МГТРД ИНД;RUB;RU000A1023Z9
Биржевая облигация;exchange_bond;RU000A102416;СберИОС321;СберИОС 001Р-321R 5Г SBERDVTI;RUB;RU000A102416
Биржевая облигация;exchange_bond;RU000A1024N3;СберИОС329;СберИОС 001Р-329R 5Г ВП;RUB;RU000A1024N3
Биржевая облигация;exchange_bond;RU000A1024T0;СберИОС330;СберИОС 001Р-330R 5Г ВП;RUB;RU000A1024T0
Биржевая облигация;exchange_bond;RU000A1025R1;СберИОС345;СберИОС 001Р-345R 5Y ТЕХ;RUB;RU000A1025R1
Биржевая облигация;exchange_bond;RU000A1025S9;СберИОС346;СберИОС 001Р-346R 5Y ТЕХ;RUB;RU000A1025S9
Биржевая облигация;exchange_bond;RU000A1025L4;СберИОС336;СберИОС 001Р-336R 5Г РБЧ;RUB;RU000A1025L4
Биржевая облигация;exchange_bond;RU000A102614;СберИОС338;СберИОС 001Р-338R 5Г МГТРД ИНД;RUB;RU000A102614
Биржевая облигация;exchange_bond;RU000A102622;СберИОС340;СберИОС 001Р-340R 5Г ВСТГЭ ИНД;RUB;RU000A102622
Биржевая облигация;exchange_bond;RU000A1025J8;СберИОС331;СберИОС 001Р-331R 5Г СРВП;RUB;RU000A1025J8
Биржевая облигация;exchange_bond;RU000A1026E7;СберИОС332;СберИОС 001Р-332R 5Г СРВП;RUB;RU000A1026E7
Биржевая облигация;exchange_bond;RU000A1026M0;СберИОС341;СберИОС 001Р-341R 5Г РБЧ;RUB;RU000A1026M0
Биржевая облигация;exchange_bond;RU000A1026N8;СберИОС342;СберИОС 001Р-342R 5Г МГТРД ИНД;RUB;RU000A1026N8
Биржевая облигация;exchange_bond;RU000A1026P3;СберИОС343;СберИОС 001Р-343R 5Г ВСТГЭ ИНД;RUB;RU000A1026P3
Биржевая облигация;exchange_bond;RU000A1027A3;СберИОС348;СберИОС 001Р-348R IPO_КНД 5Г;RUB;RU000A1027A3
Биржевая облигация;exchange_bond;RU000A1028J2;СберИОС354;СберИОС 001Р-354R 5Г SBERLV85;RUB;RU000A1028J2
Биржевая облигация;exchange_bond;RU000A1028K0;СберИОС355;СберИОС 001Р-355R 5Y ТЕХ;RUB;RU000A1028K0
Биржевая облигация;exchange_bond;RU000A1029C5;СберИОС333;СберИОС 001Р-333R 5Г ВП;RUB;RU000A1029C5
Биржевая облигация;exchange_bond;RU000A1029E1;СберИОС351;СберИОС 001Р-351R 5Г ВП;RUB;RU000A1029E1
Биржевая облигация;exchange_bond;RU000A1029Q5;СберИОС359;СберИОС 001Р-359R 5Г ВСТГЭ ИНД;RUB;RU000A1029Q5
Биржевая облигация;exchange_bond;RU000A1029R3;СберИОС357;СберИОС 001Р-357R 5Г РБЧ;RUB;RU000A1029R3
Биржевая облигация;exchange_bond;RU000A1029S1;СберИОС360;СберИОС 001Р-360R 5Г БТЕХ ИНД;RUB;RU000A1029S1
Биржевая облигация;exchange_bond;RU000A102A56;СберИОС353;СберИОС 001Р-353R 5Г СРВП;RUB;RU000A102A56
Биржевая облигация;exchange_bond;RU000A102A64;СберИОС352;СберИОС 001Р-352R 5Г СРВП;RUB;RU000A102A64
Биржевая облигация;exchange_bond;RU000A102A72;СберИОС366;СберИОС 001Р-366R 5Y СМШ;RUB;RU000A102A72
Биржевая облигация;exchange_bond;RU000A102A80;СберИОС367;СберИОС 001Р-367R 5Y СМШ;RUB;RU000A102A80
Биржевая облигация;exchange_bond;RU000A102BE0;СберИОС356;СберИОС 001Р-356R 5Г СРВП;RUB;RU000A102BE0
Биржевая облигация;exchange_bond;RU000A102BR2;СберИОС375;СберИОС 001Р-375R 5Y СМШ;RUB;RU000A102BR2
Биржевая облигация;exchange_bond;RU000A102BS0;СберИОС376;СберИОС 001Р-376R 5Y СМШ;RUB;RU000A102BS0
Биржевая облигация;exchange_bond;RU000A102BZ5;СберИОС373;СберИОС 001Р-373R 5Г ВП;RUB;RU000A102BZ5
Биржевая облигация;exchange_bond;RU000A102C13;СберИОС374;СберИОС 001Р-374R 5Г ВП;RUB;RU000A102C13
Биржевая облигация;exchange_bond;RU000A102C88;СберИОС358;СберИОС 001Р-358R 5Г РБЧ;RUB;RU000A102C88
Биржевая облигация;exchange_bond;RU000A102C96;СберИОС363;СберИОС 001Р-363R 5Г СИТК ИНД;RUB;RU000A102C96
Биржевая облигация;exchange_bond;RU000A102CA6;СберИОС364;СберИОС 001Р-364R 5Г ВСТГЭ ИНД;RUB;RU000A102CA6
Биржевая облигация;exchange_bond;RU000A102D38;СберИОС368;СберИОС 001Р-368R 5Г СРВП;RUB;RU000A102D38
Биржевая облигация;exchange_bond;RU000A102D61;СберИОС382;СберИОС 001Р-382R 5Y СМШ;RUB;RU000A102D61
Биржевая облигация;exchange_bond;RU000A102D87;СберИОС369;СберИОС 001Р-369R 5Г СРВП;RUB;RU000A102D87
Биржевая облигация;exchange_bond;RU000A102D53;СберИОС380;СберИОС 001Р-380R 5Y СМШ;RUB;RU000A102D53
Биржевая облигация;exchange_bond;RU000A102DF3;СберИОС378;СберИОС 001Р-378R 5Г SBERLV85;RUB;RU000A102DF3
Биржевая облигация;exchange_bond;RU000A102DG1;СберИОС370;СберИОС 001Р-370R 5Г СРВП;RUB;RU000A102DG1
Биржевая облигация;exchange_bond;RU000A102FL6;СберИОС377;СберИОС 001Р-377R 5Г ВЗР ИНД;RUB;RU000A102FL6
Биржевая облигация;exchange_bond;RU000A102G76;СберИОС383;СберИОС 001Р-383R 5Г СРВП;RUB;RU000A102G76
Биржевая облигация;exchange_bond;RU000A102GG4;СберИОС384;СберИОС 001Р-384R 5Г СРВП;RUB;RU000A102GG4
Биржевая облигация;exchange_bond;RU000A102GH2;СберИОС385;СберИОС 001Р-385R 5Г СРВП;RUB;RU000A102GH2
Биржевая облигация;exchange_bond;RU000A102GL4;СберИОС389;СберИОС 001Р-389R 5Г БТЕХ ИНД;RUB;RU000A102GL4
Биржевая облигация;exchange_bond;RU000A102GM2;СберИОС390;СберИОС 001Р-390R 5Г БТЕХ ИНД;RUB;RU000A102GM2
Биржевая облигация;exchange_bond;RU000A102GN0;СберИОС391;СберИОС 001Р-391R 5Г РБЧ;RUB;RU000A102GN0
Биржевая облигация;exchange_bond;RU000A102GP5;СберИОС392;СберИОС 001Р-392R 5Г РБЧ;RUB;RU000A102GP5
Биржевая облигация;exchange_bond;RU000A102GQ3;СберИОС393;СберИОС 001Р-393R 5Г НГК;RUB;RU000A102GQ3
Биржевая облигация;exchange_bond;RU000A102GR1;СберИОС394;СберИОС 001Р-394R 5Г НГК;RUB;RU000A102GR1
Биржевая облигация;exchange_bond;RU000A102GZ4;СберИОС396;СберИОС 001Р-396R 5Y СМШ;RUB;RU000A102GZ4
Биржевая облигация;exchange_bond;RU000A102HH0;СберИОС386;СберИОС 001Р-386R 5Г ВП;RUB;RU000A102HH0
Биржевая облигация;exchange_bond;RU000A102HK4;СберИОС387;СберИОС 001Р-387R 5Г ВП;RUB;RU000A102HK4
Биржевая облигация;exchange_bond;RU000A102JW5;СберИОС399;СберИОС 001Р-399R 5Г НГ;RUB;RU000A102JW5
Корпоративная облигация;corporate_bond;RU000A102HC1;Сбер2СУБ2R;Сбербанк 002СУБ-02R;RUB;RU000A102HC1
Биржевая облигация;exchange_bond;RU000A102RC0;СберИОС417;СберИОС 001Р-417R 5Г ВЗР ИНД;RUB;RU000A102RC0
Биржевая облигация;exchange_bond;RU000A102RD8;СберИОС419;СберИОС 001Р-419R 5Г РБЧ;RUB;RU000A102RD8
Биржевая облигация;exchange_bond;RU000A102RE6;СберИОС421;СберИОС 001Р-421R 5Y СМШ;RUB;RU000A102RE6
Биржевая облигация;exchange_bond;RU000A102RA4;СберИОС414;СберИОС 001Р-414R 7Г БТЕХ ИНД;RUB;RU000A102RA4
Биржевая облигация;exchange_bond;RU000A102SU0;СберИОС420;СберИОС 001Р-420R 5Y СМШ;RUB;RU000A102SU0
Биржевая облигация;exchange_bond;RU000A102TD4;СберИОС423;СберИОС 001Р-423R 5Г МФН;RUB;RU000A102TD4
Биржевая облигация;exchange_bond;RU000A102TH5;СберИОС425;СберИОС 001Р-425R 7Г РБЧ;RUB;RU000A102TH5
Биржевая облигация;exchange_bond;RU000A102UC4;СберИОС413;СберИОС 001Р-413R 5Г НГ;RUB;RU000A102UC4
Биржевая облигация;exchange_bond;RU000A102V69;СберИОС410;СберИОС 001Р-410R 5Г МФН;RUB;RU000A102V69
Биржевая облигация;exchange_bond;RU000A102VD0;СберИОС426;СберИОС 001Р-426R 7Г СШАМ ИНД;RUB;RU000A102VD0
Биржевая облигация;exchange_bond;RU000A102W50;СберИОС430;СберИОС 001Р-430R 7Г СШАМ ИНД;RUB;RU000A102W50
Биржевая облигация;exchange_bond;RU000A102WA4;СберИОС404;СберИОС 001Р-404R 5Г ВП;RUB;RU000A102WA4
Биржевая облигация;exchange_bond;RU000A102WB2;СберИОС429;СберИОС 001Р-429R 5Г СШАМ ИНД;RUB;RU000A102WB2
Биржевая облигация;exchange_bond;RU000A102WC0;СберИОС431;СберИОС 001Р-431R 5Г РБЧ;RUB;RU000A102WC0
Биржевая облигация;exchange_bond;RU000A102X26;СберИОС432;СберИОС 001Р-432R 5Y СМШ;RUB;RU000A102X26
Биржевая облигация;exchange_bond;RU000A102YH5;Сбер Sb26R;Сбербанк ПАО 001Р-SBER26;RUB;RU000A102YH5
Биржевая облигация;exchange_bond;RU000A102ZZ4;СберИОС433;СберИОС 001Р-433R 5Y СМШ;RUB;RU000A102ZZ4
Биржевая облигация;exchange_bond;RU000A1031G2;СберИОС412;СберИОС 001Р-412R 5Y СМШ;RUB;RU000A1031G2
Биржевая облигация;exchange_bond;RU000A103216;СберИОС442;СберИОС 001Р-442R 5Г ТОВ КРЗ;RUB;RU000A103216
Биржевая облигация;exchange_bond;RU000A103273;СберИОС437;СберИОС 001Р-437R 5Г SBRIF ИНД;RUB;RU000A103273
Биржевая облигация;exchange_bond;RU000A103281;СберИОС405;СберИОС 001Р-405R 5Г ВП;RUB;RU000A103281
Биржевая облигация;exchange_bond;RU000A1032C9;СберИОС439;СберИОС 001Р-439R 7Г СШАМ ИНД;RUB;RU000A1032C9
Биржевая облигация;exchange_bond;RU000A1032K2;СберИОС438;СберИОС 001Р-438R 5Г SBRIF ИНД;RUB;RU000A1032K2
Биржевая облигация;exchange_bond;RU000A1032L0;СберИОС440;СберИОС 001Р-440R 7Г СШАМ ИНД;RUB;RU000A1032L0
Биржевая облигация;exchange_bond;RU000A1032N6;СберИОС436;СберИОС 001Р-436R 5Y СМШ;RUB;RU000A1032N6
Биржевая облигация;exchange_bond;RU000A103539;СберИОС445;СберИОС 001Р-445R 5Y СМШ;RUB;RU000A103539
Биржевая облигация;exchange_bond;RU000A103588;СберИОС446;СберИОС 001Р-446R 5Г SBRIF ИНД;RUB;RU000A103588
Биржевая облигация;exchange_bond;RU000A103596;СберИОС447;СберИОС 001Р-447R 7Г РБЧ;RUB;RU000A103596
Биржевая облигация;exchange_bond;RU000A1027B1;СберИОС349;СберИОС 001Р-349R 5Г СМШ;RUB;RU000A1027B1
Биржевая облигация;exchange_bond;RU000A1038U8;Сбер Sb28R;Сбербанк ПАО 001Р-SBER28;RUB;RU000A1038U8
Биржевая облигация;exchange_bond;RU000A103968;СберИОС401;СберИОС 001Р-401R 5Г SBERESGR;RUB;RU000A103968
Биржевая облигация;exchange_bond;RU000A103976;СберИОС416;СберИОС 001Р-416R 7Г ВЗР ИНД;RUB;RU000A103976
Биржевая облигация;exchange_bond;RU000A103AM3;СберИОС435;СберИОС 001Р-435R 5Г SBERESGR;RUB;RU000A103AM3
Биржевая облигация;exchange_bond;RU000A103AP6;СберИОС449;СберИОС 001Р-449R 7Г РБЧ-М;RUB;RU000A103AP6
Биржевая облигация;exchange_bond;RU000A103AF7;СберИОС450;СберИОС 001Р-450R 5Y СМШ;RUB;RU000A103AF7
Биржевая облигация;exchange_bond;RU000A103C87;СберИОС454;СберИОС 001Р-454R 5Y СМШ;RUB;RU000A103C87
Биржевая облигация;exchange_bond;RU000A103CP2;СберИОС455;СберИОС 001Р-455R 7Г РБЧ-М;RUB;RU000A103CP2
Биржевая облигация;exchange_bond;RU000A103CR8;СберИОС456;СберИОС 001Р-456R 5Г DEF ИНД;RUB;RU000A103CR8
Биржевая облигация;exchange_bond;RU000A103F92;СберИОС457;СберИОС 001Р-457R 5Г SBRIF ИНД;RUB;RU000A103F92
Биржевая облигация;exchange_bond;RU000A103FA7;СберИОС458;СберИОС 001Р-458R 7Г РБЧ-М;RUB;RU000A103FA7
Биржевая облигация;exchange_bond;RU000A103FM2;СберИОС460;СберИОС 001Р-460R 5Г ПРОД;RUB;RU000A103FM2
Биржевая облигация;exchange_bond;RU000A103G59;Сбер Sb30R;Сбербанк ПАО 001Р-SBER30;RUB;RU000A103G59
Биржевая облигация;exchange_bond;RU000A103H66;Сбер Sb34R;Сбербанк ПАО 001Р-SBER34;RUB;RU000A103H66
Биржевая облигация;exchange_bond;RU000A103HE5;СберИОС461;СберИОС 001Р-461R 7Г РБЧ-М;RUB;RU000A103HE5
Биржевая облигация;exchange_bond;RU000A103JB7;СберИОС462;СберИОС 001Р-462R 5Г SBRIF ИНД;RUB;RU000A103JB7
Биржевая облигация;exchange_bond;RU000A103JQ5;СберИОС402;СберИОС 001Р-402R 5Г ПРОД;RUB;RU000A103JQ5
Биржевая облигация;exchange_bond;RU000A103LD9;СберИОС463;СберИОС 001Р-463R 5Г SBRIF ИНД;RUB;RU000A103LD9
Биржевая облигация;exchange_bond;RU000A103LE7;СберИОС464;СберИОС 001Р-464R 7Г РБЧ-М;RUB;RU000A103LE7
Биржевая облигация;exchange_bond;RU000A103LF4;СберИОС465;СберИОС 001Р-465R 5Г ПРОД;RUB;RU000A103LF4
Биржевая облигация;exchange_bond;RU000A103MW7;СберИОС467;СберИОС 001Р-467R 7Г TAN;RUB;RU000A103MW7
Биржевая облигация;exchange_bond;RU000A103P25;СберИОС468;СберИОС 001Р-468R 5Г ПРОД;RUB;RU000A103P25
Биржевая облигация;exchange_bond;RU000A103PF5;СберИОС469;СберИОС 001Р-469R 5Г SBRIF ИНД;RUB;RU000A103PF5
Биржевая облигация;exchange_bond;RU000A103PH1;СберИОС470;СберИОС 001Р-470R 7Г РБЧ-М;RUB;RU000A103PH1
Корпоративная облигация;corporate_bond;RU000A103Q24;Сбер2СУБ3R;Сбербанк 002СУБ-03R;RUB;RU000A103Q24
Биржевая облигация;exchange_bond;RU000A103RU0;СберИОС471;СберИОС 001Р-471R 5Г ТЕХ;RUB;RU000A103RU0
Биржевая облигация;exchange_bond;RU000A103RV8;СберИОС472;СберИОС 001Р-472R 5Г РБЧ-М;RUB;RU000A103RV8
